gw_id,village_id,village_name,date,week_number,depth_below_surface_m,trend,classification,source,confidence
GWVLG0023W18,VLG0023,Borala,2025-05-05,18,20.93,stable,safe,CGWB_synthetic,high
GWVLG0023W19,VLG0023,Borala,2025-05-12,19,20.9,stable,safe,CGWB_synthetic,high
GWVLG0023W20,VLG0023,Borala,2025-05-19,20,20.91,stable,safe,CGWB_synthetic,high
GWVLG0023W21,VLG0023,Borala,2025-05-26,21,20.94,stable,safe,CGWB_synthetic,high
GWVLG0023W22,VLG0023,Borala,2025-06-02,22,20.95,stable,safe,CGWB_synthetic,high
GWVLG0023W23,VLG0023,Borala,2025-06-09,23,20.96,stable,safe,CGWB_synthetic,high
GWVLG0023W24,VLG0023,Borala,2025-06-16,24,20.66,stable,safe,CGWB_synthetic,high
GWVLG0023W25,VLG0023,Borala,2025-06-23,25,20.17,rising,safe,CGWB_synthetic,high
GWVLG0023W26,VLG0023,Borala,2025-06-30,26,19.86,rising,safe,CGWB_synthetic,high
GWVLG0023W27,VLG0023,Borala,2025-07-07,27,19.47,rising,safe,CGWB_synthetic,high
GWVLG0023W28,VLG0023,Borala,2025-07-14,28,19.03,rising,safe,CGWB_synthetic,high
GWVLG0023W29,VLG0023,Borala,2025-07-21,29,18.71,rising,safe,CGWB_synthetic,high
GWVLG0023W30,VLG0023,Borala,2025-07-28,30,18.43,rising,safe,CGWB_synthetic,high
GWVLG0023W31,VLG0023,Borala,2025-08-04,31,18.07,rising,safe,CGWB_synthetic,high
GWVLG0023W32,VLG0023,Borala,2025-08-11,32,17.77,rising,safe,CGWB_synthetic,high
GWVLG0023W33,VLG0023,Borala,2025-08-18,33,17.5,rising,safe,CGWB_synthetic,high
GWVLG0023W34,VLG0023,Borala,2025-08-25,34,17.21,rising,safe,CGWB_synthetic,high
GWVLG0023W35,VLG0023,Borala,2025-09-01,35,16.95,rising,safe,CGWB_synthetic,high
GWVLG0023W36,VLG0023,Borala,2025-09-08,36,16.63,rising,safe,CGWB_synthetic,high
GWVLG0023W37,VLG0023,Borala,2025-09-15,37,16.29,rising,safe,CGWB_synthetic,high
GWVLG0023W38,VLG0023,Borala,2025-09-22,38,15.86,rising,safe,CGWB_synthetic,high
GWVLG0023W39,VLG0023,Borala,2025-09-29,39,15.49,rising,safe,CGWB_synthetic,high
GWVLG0023W40,VLG0023,Borala,2025-10-06,40,15.47,rising,safe,CGWB_synthetic,high
GWVLG0023W41,VLG0023,Borala,2025-10-13,41,15.54,rising,safe,CGWB_synthetic,high
GWVLG0023W42,VLG0023,Borala,2025-10-20,42,15.53,rising,safe,CGWB_synthetic,high
GWVLG0023W43,VLG0023,Borala,2025-10-27,43,15.54,stable,safe,CGWB_synthetic,high
GWVLG0023W44,VLG0023,Borala,2025-11-03,44,15.55,stable,safe,CGWB_synthetic,high
GWVLG0023W45,VLG0023,Borala,2025-11-10,45,15.55,stable,safe,CGWB_synthetic,high
GWVLG0023W46,VLG0023,Borala,2025-11-17,46,15.61,stable,safe,CGWB_synthetic,high
GWVLG0023W47,VLG0023,Borala,2025-11-24,47,15.59,stable,safe,CGWB_synthetic,high
GWVLG0023W48,VLG0023,Borala,2025-12-01,48,15.6,stable,safe,CGWB_synthetic,high
GWVLG0023W49,VLG0023,Borala,2025-12-08,49,15.57,stable,safe,CGWB_synthetic,high
GWVLG0023W50,VLG0023,Borala,2025-12-15,50,15.53,stable,safe,CGWB_synthetic,high
GWVLG0023W51,VLG0023,Borala,2025-12-22,51,15.52,stable,safe,CGWB_synthetic,high
GWVLG0023W52,VLG0023,Borala,2025-12-29,52,15.52,stable,safe,CGWB_synthetic,high
GWVLG0024W01,VLG0024,Nagrala,2025-01-06,1,35.53,stable,safe,CGWB_synthetic,high
GWVLG0024W02,VLG0024,Nagrala,2025-01-13,2,35.53,stable,safe,CGWB_synthetic,high
GWVLG0024W03,VLG0024,Nagrala,2025-01-20,3,35.57,stable,safe,CGWB_synthetic,high
GWVLG0024W04,VLG0024,Nagrala,2025-01-27,4,35.6,stable,safe,CGWB_synthetic,high
GWVLG0024W05,VLG0024,Nagrala,2025-02-03,5,35.66,stable,safe,CGWB_synthetic,high
GWVLG0024W06,VLG0024,Nagrala,2025-02-10,6,35.75,stable,safe,CGWB_synthetic,high
GWVLG0024W07,VLG0024,Nagrala,2025-02-17,7,35.74,stable,safe,CGWB_synthetic,high
GWVLG0024W08,VLG0024,Nagrala,2025-02-24,8,35.8,stable,safe,CGWB_synthetic,high
GWVLG0024W09,VLG0024,Nagrala,2025-03-03,9,35.84,stable,safe,CGWB_synthetic,high
GWVLG0024W10,VLG0024,Nagrala,2025-03-10,10,35.91,stable,safe,CGWB_synthetic,high
GWVLG0024W11,VLG0024,Nagrala,2025-03-17,11,35.97,stable,safe,CGWB_synthetic,high
GWVLG0024W12,VLG0024,Nagrala,2025-03-24,12,35.99,stable,safe,CGWB_synthetic,high
GWVLG0024W13,VLG0024,Nagrala,2025-03-31,13,36.03,stable,safe,CGWB_synthetic,high
GWVLG0024W14,VLG0024,Nagrala,2025-04-07,14,36.06,stable,safe,CGWB_synthetic,high
GWVLG0024W15,VLG0024,Nagrala,2025-04-14,15,36.14,stable,safe,CGWB_synthetic,high
GWVLG0024W16,VLG0024,Nagrala,2025-04-21,16,36.19,stable,safe,CGWB_synthetic,high
GWVLG0024W17,VLG0024,Nagrala,2025-04-28,17,36.3,stable,safe,CGWB_synthetic,high
GWVLG0024W18,VLG0024,Nagrala,2025-05-05,18,36.35,stable,safe,CGWB_synthetic,high
GWVLG0024W19,VLG0024,Nagrala,2025-05-12,19,36.38,stable,safe,CGWB_synthetic,high
GWVLG0024W20,VLG0024,Nagrala,2025-05-19,20,36.38,stable,safe,CGWB_synthetic,high
GWVLG0024W21,VLG0024,Nagrala,2025-05-26,21,36.38,stable,safe,CGWB_synthetic,high
GWVLG0024W22,VLG0024,Nagrala,2025-06-02,22,36.38,stable,safe,CGWB_synthetic,high
GWVLG0024W23,VLG0024,Nagrala,2025-06-09,23,36.44,stable,safe,CGWB_synthetic,high
GWVLG0024W24,VLG0024,Nagrala,2025-06-16,24,36.18,stable,safe,CGWB_synthetic,high
GWVLG0024W25,VLG0024,Nagrala,2025-06-23,25,35.82,rising,safe,CGWB_synthetic,high
GWVLG0024W26,VLG0024,Nagrala,2025-06-30,26,35.59,rising,safe,CGWB_synthetic,high
GWVLG0024W27,VLG0024,Nagrala,2025-07-07,27,35.28,rising,safe,CGWB_synthetic,high
GWVLG0024W28,VLG0024,Nagrala,2025-07-14,28,35.01,rising,safe,CGWB_synthetic,high
GWVLG0024W29,VLG0024,Nagrala,2025-07-21,29,34.81,rising,safe,CGWB_synthetic,high
GWVLG0024W30,VLG0024,Nagrala,2025-07-28,30,34.58,rising,safe,CGWB_synthetic,high
GWVLG0024W31,VLG0024,Nagrala,2025-08-04,31,34.28,rising,safe,CGWB_synthetic,high
GWVLG0024W32,VLG0024,Nagrala,2025-08-11,32,33.96,rising,safe,CGWB_synthetic,high
GWVLG0024W33,VLG0024,Nagrala,2025-08-18,33,33.57,rising,safe,CGWB_synthetic,high
GWVLG0024W34,VLG0024,Nagrala,2025-08-25,34,33.26,rising,safe,CGWB_synthetic,high
GWVLG0024W35,VLG0024,Nagrala,2025-09-01,35,32.96,rising,safe,CGWB_synthetic,high
GWVLG0024W36,VLG0024,Nagrala,2025-09-08,36,32.64,rising,safe,CGWB_synthetic,high
GWVLG0024W37,VLG0024,Nagrala,2025-09-15,37,32.35,rising,safe,CGWB_synthetic,high
GWVLG0024W38,VLG0024,Nagrala,2025-09-22,38,32.07,rising,safe,CGWB_synthetic,high
GWVLG0024W39,VLG0024,Nagrala,2025-09-29,39,31.78,rising,safe,CGWB_synthetic,high
GWVLG0024W40,VLG0024,Nagrala,2025-10-06,40,31.81,rising,safe,CGWB_synthetic,high
GWVLG0024W41,VLG0024,Nagrala,2025-10-13,41,31.87,rising,safe,CGWB_synthetic,high
GWVLG0024W42,VLG0024,Nagrala,2025-10-20,42,31.93,stable,safe,CGWB_synthetic,high
GWVLG0024W43,VLG0024,Nagrala,2025-10-27,43,31.95,stable,safe,CGWB_synthetic,high
GWVLG0024W44,VLG0024,Nagrala,2025-11-03,44,32.04,stable,safe,CGWB_synthetic,high
GWVLG0024W45,VLG0024,Nagrala,2025-11-10,45,32.09,stable,safe,CGWB_synthetic,high
GWVLG0024W46,VLG0024,Nagrala,2025-11-17,46,32.14,stable,safe,CGWB_synthetic,high
GWVLG0024W47,VLG0024,Nagrala,2025-11-24,47,32.21,stable,safe,CGWB_synthetic,high
GWVLG0024W48,VLG0024,Nagrala,2025-12-01,48,32.26,stable,safe,CGWB_synthetic,high
GWVLG0024W49,VLG0024,Nagrala,2025-12-08,49,32.34,stable,safe,CGWB_synthetic,high
GWVLG0024W50,VLG0024,Nagrala,2025-12-15,50,32.4,stable,safe,CGWB_synthetic,high
GWVLG0024W51,VLG0024,Nagrala,2025-12-22,51,32.43,stable,safe,CGWB_synthetic,high
GWVLG0024W52,VLG0024,Nagrala,2025-12-29,52,32.49,stable,safe,CGWB_synthetic,high
GWVLG0025W01,VLG0025,Amgaon,2025-01-06,1,33.03,stable,safe,CGWB_synthetic,high
GWVLG0025W02,VLG0025,Amgaon,2025-01-13,2,33.04,stable,safe,CGWB_synthetic,high
GWVLG0025W03,VLG0025,Amgaon,2025-01-20,3,33.04,stable,safe,CGWB_synthetic,high
GWVLG0025W04,VLG0025,Amgaon,2025-01-27,4,33.01,stable,safe,CGWB_synthetic,high
GWVLG0025W05,VLG0025,Amgaon,2025-02-03,5,33.05,stable,safe,CGWB_synthetic,high
GWVLG0025W06,VLG0025,Amgaon,2025-02-10,6,33.02,stable,safe,CGWB_synthetic,high
GWVLG0025W07,VLG0025,Amgaon,2025-02-17,7,33.05,stable,safe,CGWB_synthetic,high
GWVLG0025W08,VLG0025,Amgaon,2025-02-24,8,33.07,stable,safe,CGWB_synthetic,high
GWVLG0025W09,VLG0025,Amgaon,2025-03-03,9,33.05,stable,safe,CGWB_synthetic,high
GWVLG0025W10,VLG0025,Amgaon,2025-03-10,10,33.1,stable,safe,CGWB_synthetic,high
GWVLG0025W11,VLG0025,Amgaon,2025-03-17,11,33.07,stable,safe,CGWB_synthetic,high
GWVLG0025W12,VLG0025,Amgaon,2025-03-24,12,33.09,stable,safe,CGWB_synthetic,high
GWVLG0025W13,VLG0025,Amgaon,2025-03-31,13,33.12,stable,safe,CGWB_synthetic,high
GWVLG0025W14,VLG0025,Amgaon,2025-04-07,14,33.11,stable,safe,CGWB_synthetic,high
GWVLG0025W15,VLG0025,Amgaon,2025-04-14,15,33.15,stable,safe,CGWB_synthetic,high
GWVLG0025W16,VLG0025,Amgaon,2025-04-21,16,33.14,stable,safe,CGWB_synthetic,high
GWVLG0025W17,VLG0025,Amgaon,2025-04-28,17,33.15,stable,safe,CGWB_synthetic,high
GWVLG0025W18,VLG0025,Amgaon,2025-05-05,18,33.16,stable,safe,CGWB_synthetic,high
GWVLG0025W19,VLG0025,Amgaon,2025-05-12,19,33.15,stable,safe,CGWB_synthetic,high
GWVLG0025W20,VLG0025,Amgaon,2025-05-19,20,33.18,stable,safe,CGWB_synthetic,high
GWVLG0025W21,VLG0025,Amgaon,2025-05-26,21,33.2,stable,safe,CGWB_synthetic,high
GWVLG0025W22,VLG0025,Amgaon,2025-06-02,22,33.15,stable,safe,CGWB_synthetic,high
GWVLG0025W23,VLG0025,Amgaon,2025-06-09,23,33.19,stable,safe,CGWB_synthetic,high
GWVLG0025W24,VLG0025,Amgaon,2025-06-16,24,32.76,rising,safe,CGWB_synthetic,high
GWVLG0025W25,VLG0025,Amgaon,2025-06-23,25,32.46,rising,safe,CGWB_synthetic,high
GWVLG0025W26,VLG0025,Amgaon,2025-06-30,26,32.17,rising,safe,CGWB_synthetic,high
GWVLG0025W27,VLG0025,Amgaon,2025-07-07,27,31.76,rising,safe,CGWB_synthetic,high
GWVLG0025W28,VLG0025,Amgaon,2025-07-14,28,31.39,rising,safe,CGWB_synthetic,high
GWVLG0025W29,VLG0025,Amgaon,2025-07-21,29,30.99,rising,safe,CGWB_synthetic,high
GWVLG0025W30,VLG0025,Amgaon,2025-07-28,30,30.62,rising,safe,CGWB_synthetic,high
GWVLG0025W31,VLG0025,Amgaon,2025-08-04,31,30.26,rising,safe,CGWB_synthetic,high
GWVLG0025W32,VLG0025,Amgaon,2025-08-11,32,29.95,rising,safe,CGWB_synthetic,high
GWVLG0025W33,VLG0025,Amgaon,2025-08-18,33,29.66,rising,safe,CGWB_synthetic,high
GWVLG0025W34,VLG0025,Amgaon,2025-08-25,34,29.38,rising,safe,CGWB_synthetic,high
GWVLG0025W35,VLG0025,Amgaon,2025-09-01,35,29.01,rising,safe,CGWB_synthetic,high
GWVLG0025W36,VLG0025,Amgaon,2025-09-08,36,28.65,rising,safe,CGWB_synthetic,high
GWVLG0025W37,VLG0025,Amgaon,2025-09-15,37,28.21,rising,safe,CGWB_synthetic,high
GWVLG0025W38,VLG0025,Amgaon,2025-09-22,38,27.82,rising,safe,CGWB_synthetic,high
GWVLG0025W39,VLG0025,Amgaon,2025-09-29,39,27.52,rising,safe,CGWB_synthetic,high
GWVLG0025W40,VLG0025,Amgaon,2025-10-06,40,27.57,rising,safe,CGWB_synthetic,high
GWVLG0025W41,VLG0025,Amgaon,2025-10-13,41,27.53,rising,safe,CGWB_synthetic,high
GWVLG0025W42,VLG0025,Amgaon,2025-10-20,42,27.51,rising,safe,CGWB_synthetic,high
GWVLG0025W43,VLG0025,Amgaon,2025-10-27,43,27.51,stable,safe,CGWB_synthetic,high
GWVLG0025W44,VLG0025,Amgaon,2025-11-03,44,27.52,stable,safe,CGWB_synthetic,high
GWVLG0025W45,VLG0025,Amgaon,2025-11-10,45,27.5,stable,safe,CGWB_synthetic,high
GWVLG0025W46,VLG0025,Amgaon,2025-11-17,46,27.51,stable,safe,CGWB_synthetic,high
GWVLG0025W47,VLG0025,Amgaon,2025-11-24,47,27.5,stable,safe,CGWB_synthetic,high
GWVLG0025W48,VLG0025,Amgaon,2025-12-01,48,27.5,stable,safe,CGWB_synthetic,high
GWVLG0025W49,VLG0025,Amgaon,2025-12-08,49,27.52,stable,safe,CGWB_synthetic,high
GWVLG0025W50,VLG0025,Amgaon,2025-12-15,50,27.52,stable,safe,CGWB_synthetic,high
GWVLG0025W51,VLG0025,Amgaon,2025-12-22,51,27.5,stable,safe,CGWB_synthetic,high
GWVLG0025W52,VLG0025,Amgaon,2025-12-29,52,27.5,stable,safe,CGWB_synthetic,high
GWVLG0026W01,VLG0026,Marda,2025-01-06,1,52.33,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W02,VLG0026,Marda,2025-01-13,2,52.43,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W03,VLG0026,Marda,2025-01-20,3,52.58,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W04,VLG0026,Marda,2025-01-27,4,52.7,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W05,VLG0026,Marda,2025-02-03,5,52.81,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W06,VLG0026,Marda,2025-02-10,6,52.93,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W07,VLG0026,Marda,2025-02-17,7,52.99,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W08,VLG0026,Marda,2025-02-24,8,53.07,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W09,VLG0026,Marda,2025-03-03,9,53.14,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W10,VLG0026,Marda,2025-03-10,10,53.26,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W11,VLG0026,Marda,2025-03-17,11,53.42,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W12,VLG0026,Marda,2025-03-24,12,53.6,declining,semi-critical,CGWB_synthetic,medium
GWVLG0026W13,VLG0026,Marda,2025-03-31,13,53.73,declining,semi-critical,CGWB_synthetic,medium
GWVLG0026W14,VLG0026,Marda,2025-04-07,14,53.85,declining,semi-critical,CGWB_synthetic,medium
GWVLG0026W15,VLG0026,Marda,2025-04-14,15,53.91,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W16,VLG0026,Marda,2025-04-21,16,54.0,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W17,VLG0026,Marda,2025-04-28,17,54.09,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W18,VLG0026,Marda,2025-05-05,18,54.18,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W19,VLG0026,Marda,2025-05-12,19,54.29,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W20,VLG0026,Marda,2025-05-19,20,54.38,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W21,VLG0026,Marda,2025-05-26,21,54.43,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W22,VLG0026,Marda,2025-06-02,22,54.57,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W23,VLG0026,Marda,2025-06-09,23,54.64,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W24,VLG0026,Marda,2025-06-16,24,54.46,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W25,VLG0026,Marda,2025-06-23,25,54.36,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W26,VLG0026,Marda,2025-06-30,26,54.11,rising,semi-critical,CGWB_synthetic,medium
GWVLG0026W27,VLG0026,Marda,2025-07-07,27,53.79,rising,semi-critical,CGWB_synthetic,medium
GWVLG0026W28,VLG0026,Marda,2025-07-14,28,53.57,rising,semi-critical,CGWB_synthetic,medium
GWVLG0026W29,VLG0026,Marda,2025-07-21,29,53.43,rising,semi-critical,CGWB_synthetic,medium
GWVLG0026W30,VLG0026,Marda,2025-07-28,30,53.33,rising,semi-critical,CGWB_synthetic,medium
GWVLG0026W31,VLG0026,Marda,2025-08-04,31,53.06,rising,semi-critical,CGWB_synthetic,medium
GWVLG0026W32,VLG0026,Marda,2025-08-11,32,52.89,rising,semi-critical,CGWB_synthetic,medium
GWVLG0026W33,VLG0026,Marda,2025-08-18,33,52.67,rising,semi-critical,CGWB_synthetic,medium
GWVLG0026W34,VLG0026,Marda,2025-08-25,34,52.46,rising,semi-critical,CGWB_synthetic,medium
GWVLG0026W35,VLG0026,Marda,2025-09-01,35,52.39,rising,semi-critical,CGWB_synthetic,medium
GWVLG0026W36,VLG0026,Marda,2025-09-08,36,52.12,rising,semi-critical,CGWB_synthetic,medium
GWVLG0026W37,VLG0026,Marda,2025-09-15,37,51.93,rising,semi-critical,CGWB_synthetic,medium
GWVLG0026W38,VLG0026,Marda,2025-09-22,38,51.75,rising,semi-critical,CGWB_synthetic,medium
GWVLG0026W39,VLG0026,Marda,2025-09-29,39,51.61,rising,semi-critical,CGWB_synthetic,medium
GWVLG0026W40,VLG0026,Marda,2025-10-06,40,51.72,rising,semi-critical,CGWB_synthetic,medium
GWVLG0026W41,VLG0026,Marda,2025-10-13,41,51.84,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W42,VLG0026,Marda,2025-10-20,42,51.94,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W43,VLG0026,Marda,2025-10-27,43,52.06,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W44,VLG0026,Marda,2025-11-03,44,52.16,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W45,VLG0026,Marda,2025-11-10,45,52.29,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W46,VLG0026,Marda,2025-11-17,46,52.39,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W47,VLG0026,Marda,2025-11-24,47,52.51,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W48,VLG0026,Marda,2025-12-01,48,52.62,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W49,VLG0026,Marda,2025-12-08,49,52.76,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W50,VLG0026,Marda,2025-12-15,50,52.87,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W51,VLG0026,Marda,2025-12-22,51,52.93,stable,semi-critical,CGWB_synthetic,medium
GWVLG0026W52,VLG0026,Marda,2025-12-29,52,53.07,stable,semi-critical,CGWB_synthetic,medium
GWVLG0027W01,VLG0027,Khursapar,2025-01-06,1,20.73,stable,safe,CGWB_synthetic,high
GWVLG0027W02,VLG0027,Khursapar,2025-01-13,2,20.76,stable,safe,CGWB_synthetic,high
GWVLG0027W03,VLG0027,Khursapar,2025-01-20,3,20.8,stable,safe,CGWB_synthetic,high
GWVLG0027W04,VLG0027,Khursapar,2025-01-27,4,20.84,stable,safe,CGWB_synthetic,high
GWVLG0027W05,VLG0027,Khursapar,2025-02-03,5,20.88,stable,safe,CGWB_synthetic,high
GWVLG0027W06,VLG0027,Khursapar,2025-02-10,6,20.9,stable,safe,CGWB_synthetic,high
GWVLG0027W07,VLG0027,Khursapar,2025-02-17,7,20.91,stable,safe,CGWB_synthetic,high
GWVLG0027W08,VLG0027,Khursapar,2025-02-24,8,20.93,stable,safe,CGWB_synthetic,high
GWVLG0027W09,VLG0027,Khursapar,2025-03-03,9,20.94,stable,safe,CGWB_synthetic,high
GWVLG0027W10,VLG0027,Khursapar,2025-03-10,10,21.0,stable,safe,CGWB_synthetic,high
GWVLG0027W11,VLG0027,Khursapar,2025-03-17,11,21.04,stable,safe,CGWB_synthetic,high
GWVLG0027W12,VLG0027,Khursapar,2025-03-24,12,20.97,stable,safe,CGWB_synthetic,high
GWVLG0027W13,VLG0027,Khursapar,2025-03-31,13,21.01,stable,safe,CGWB_synthetic,high
GWVLG0027W14,VLG0027,Khursapar,2025-04-07,14,21.04,stable,safe,CGWB_synthetic,high
GWVLG0027W15,VLG0027,Khursapar,2025-04-14,15,21.06,stable,safe,CGWB_synthetic,high
GWVLG0027W16,VLG0027,Khursapar,2025-04-21,16,21.06,stable,safe,CGWB_synthetic,high
GWVLG0027W17,VLG0027,Khursapar,2025-04-28,17,21.12,stable,safe,CGWB_synthetic,high
GWVLG0027W18,VLG0027,Khursapar,2025-05-05,18,21.17,stable,safe,CGWB_synthetic,high
GWVLG0027W19,VLG0027,Khursapar,2025-05-12,19,21.17,stable,safe,CGWB_synthetic,high
GWVLG0027W20,VLG0027,Khursapar,2025-05-19,20,21.2,stable,safe,CGWB_synthetic,high
GWVLG0027W21,VLG0027,Khursapar,2025-05-26,21,21.19,stable,safe,CGWB_synthetic,high
GWVLG0027W22,VLG0027,Khursapar,2025-06-02,22,21.17,stable,safe,CGWB_synthetic,high
GWVLG0027W23,VLG0027,Khursapar,2025-06-09,23,21.17,stable,safe,CGWB_synthetic,high
GWVLG0027W24,VLG0027,Khursapar,2025-06-16,24,20.86,rising,safe,CGWB_synthetic,high
GWVLG0027W25,VLG0027,Khursapar,2025-06-23,25,20.56,rising,safe,CGWB_synthetic,high
GWVLG0027W26,VLG0027,Khursapar,2025-06-30,26,20.24,rising,safe,CGWB_synthetic,high
GWVLG0027W27,VLG0027,Khursapar,2025-07-07,27,19.92,rising,safe,CGWB_synthetic,high
GWVLG0027W28,VLG0027,Khursapar,2025-07-14,28,19.6,rising,safe,CGWB_synthetic,high
GWVLG0027W29,VLG0027,Khursapar,2025-07-21,29,19.22,rising,safe,CGWB_synthetic,high
GWVLG0027W30,VLG0027,Khursapar,2025-07-28,30,18.89,rising,safe,CGWB_synthetic,high
GWVLG0027W31,VLG0027,Khursapar,2025-08-04,31,18.58,rising,safe,CGWB_synthetic,high
GWVLG0027W32,VLG0027,Khursapar,2025-08-11,32,18.27,rising,safe,CGWB_synthetic,high
GWVLG0027W33,VLG0027,Khursapar,2025-08-18,33,17.97,rising,safe,CGWB_synthetic,high
GWVLG0027W34,VLG0027,Khursapar,2025-08-25,34,17.66,rising,safe,CGWB_synthetic,high
GWVLG0027W35,VLG0027,Khursapar,2025-09-01,35,17.33,rising,safe,CGWB_synthetic,high
GWVLG0027W36,VLG0027,Khursapar,2025-09-08,36,17.03,rising,safe,CGWB_synthetic,high
GWVLG0027W37,VLG0027,Khursapar,2025-09-15,37,16.68,rising,safe,CGWB_synthetic,high
GWVLG0027W38,VLG0027,Khursapar,2025-09-22,38,16.29,rising,safe,CGWB_synthetic,high
GWVLG0027W39,VLG0027,Khursapar,2025-09-29,39,15.93,rising,safe,CGWB_synthetic,high
GWVLG0027W40,VLG0027,Khursapar,2025-10-06,40,15.93,rising,safe,CGWB_synthetic,high
GWVLG0027W41,VLG0027,Khursapar,2025-10-13,41,15.93,rising,safe,CGWB_synthetic,high
GWVLG0027W42,VLG0027,Khursapar,2025-10-20,42,15.94,rising,safe,CGWB_synthetic,high
GWVLG0027W43,VLG0027,Khursapar,2025-10-27,43,15.94,stable,safe,CGWB_synthetic,high
GWVLG0027W44,VLG0027,Khursapar,2025-11-03,44,15.95,stable,safe,CGWB_synthetic,high
GWVLG0027W45,VLG0027,Khursapar,2025-11-10,45,15.91,stable,safe,CGWB_synthetic,high
GWVLG0027W46,VLG0027,Khursapar,2025-11-17,46,15.94,stable,safe,CGWB_synthetic,high
GWVLG0027W47,VLG0027,Khursapar,2025-11-24,47,15.96,stable,safe,CGWB_synthetic,high
GWVLG0027W48,VLG0027,Khursapar,2025-12-01,48,15.96,stable,safe,CGWB_synthetic,high
GWVLG0027W49,VLG0027,Khursapar,2025-12-08,49,16.0,stable,safe,CGWB_synthetic,high
GWVLG0027W50,VLG0027,Khursapar,2025-12-15,50,16.05,stable,safe,CGWB_synthetic,high
GWVLG0027W51,VLG0027,Khursapar,2025-12-22,51,16.02,stable,safe,CGWB_synthetic,high
GWVLG0027W52,VLG0027,Khursapar,2025-12-29,52,16.02,stable,safe,CGWB_synthetic,high
GWVLG0028W01,VLG0028,Wadgaon,2025-01-06,1,81.29,stable,critical,CGWB_synthetic,medium
GWVLG0028W02,VLG0028,Wadgaon,2025-01-13,2,81.36,stable,critical,CGWB_synthetic,medium
GWVLG0028W03,VLG0028,Wadgaon,2025-01-20,3,81.48,stable,critical,CGWB_synthetic,medium
GWVLG0028W04,VLG0028,Wadgaon,2025-01-27,4,81.6,stable,critical,CGWB_synthetic,medium
GWVLG0028W05,VLG0028,Wadgaon,2025-02-03,5,81.75,stable,critical,CGWB_synthetic,medium
GWVLG0028W06,VLG0028,Wadgaon,2025-02-10,6,81.83,stable,critical,CGWB_synthetic,medium
GWVLG0028W07,VLG0028,Wadgaon,2025-02-17,7,81.85,stable,critical,CGWB_synthetic,medium
GWVLG0028W08,VLG0028,Wadgaon,2025-02-24,8,81.97,stable,critical,CGWB_synthetic,medium
GWVLG0028W09,VLG0028,Wadgaon,2025-03-03,9,82.13,stable,critical,CGWB_synthetic,medium
GWVLG0028W10,VLG0028,Wadgaon,2025-03-10,10,82.28,stable,critical,CGWB_synthetic,medium
GWVLG0028W11,VLG0028,Wadgaon,2025-03-17,11,82.4,declining,critical,CGWB_synthetic,medium
GWVLG0028W12,VLG0028,Wadgaon,2025-03-24,12,82.5,declining,critical,CGWB_synthetic,medium
GWVLG0028W13,VLG0028,Wadgaon,2025-03-31,13,82.63,declining,critical,CGWB_synthetic,medium
GWVLG0028W14,VLG0028,Wadgaon,2025-04-07,14,82.72,stable,critical,CGWB_synthetic,medium
GWVLG0028W15,VLG0028,Wadgaon,2025-04-14,15,82.84,stable,critical,CGWB_synthetic,medium
GWVLG0028W16,VLG0028,Wadgaon,2025-04-21,16,82.97,stable,critical,CGWB_synthetic,medium
GWVLG0028W17,VLG0028,Wadgaon,2025-04-28,17,83.12,stable,critical,CGWB_synthetic,medium
GWVLG0028W18,VLG0028,Wadgaon,2025-05-05,18,83.31,declining,critical,CGWB_synthetic,medium
GWVLG0028W19,VLG0028,Wadgaon,2025-05-12,19,83.44,declining,critical,CGWB_synthetic,medium
